acc	subtype	type
223509_at	2	ps
229777_at	2	ps
238103_at	2	ps
236225_at	2	ps
241031_at	2	ps
209309_at	2	ps
238755_at	2	ps
208323_s_at	2	ps
205799_s_at	2	ps
209847_at	2	ps
207126_x_at	2	ps
206094_x_at	2	ps
205894_at	2	ps
205929_at	2	ps
214433_s_at	2	ps
230244_at	2	ps
210377_at	2	ps
220622_at	2	ps
204130_at	2	ps
231154_x_at	2	ps
205506_at	2	ps
207217_s_at	2	ps
235147_at	2	ps
210390_s_at	2	ps
228915_at	2	ps
222696_at	2	ps
203896_s_at	2	ps
206755_at	2	ps
203895_at	2	ps
204532_x_at	2	ps
205311_at	2	ps
207158_at	2	ps
213369_at	2	ps
236001_at	2	ps
239370_at	2	ps
229215_at	2	ps
222549_at	2	ps
220082_at	2	ps
234219_at	2	ps
207558_s_at	2	ps
206312_at	2	ps
229964_at	2	ps
207601_at	2	ps
206797_at	2	ps
205942_s_at	2	ps
207259_at	2	ps
208596_s_at	2	ps
228912_at	2	ps
227226_at	2	ps
238846_at	2	ps
226907_at	2	ps
214156_at	2	ps
214261_s_at	2	ps
218807_at	2	ps
225767_at	2	ps
205471_s_at	2	ps
212741_at	2	ps
230573_at	2	ps
235515_at	2	ps
244407_at	2	ps
242013_at	2	ps
207202_s_at	2	ps
219404_at	2	ps
214070_s_at	2	ps
211470_s_at	2	ps
205654_at	2	ps
235153_at	2	ps
210108_at	2	ps
218806_s_at	2	ps
230060_at	2	ps
241547_at	2	ps
225165_at	2	ps
234331_s_at	2	ps
227614_at	2	ps
229030_at	2	ps
209772_s_at	2	ps
208937_s_at	2	ps
227753_at	2	ps
202712_s_at	2	ps
239723_at	2	ps
220951_s_at	2	ps
227629_at	2	ps
204388_s_at	2	ps
213435_at	2	ps
229545_at	2	ps
227642_at	2	ps
218796_at	2	ps
230772_at	2	ps
239814_at	2	ps
231008_at	2	ps
218704_at	2	ps
227506_at	2	ps
236918_s_at	2	ps
214234_s_at	2	ps
238898_at	2	ps
219148_at	2	ps
230312_at	2	ps
238632_at	2	ps
239595_at	2	ps
229372_at	2	ps
226961_at	2	ps
231250_at	2	ps
223062_s_at	2	ps
228033_at	2	ps
228806_at	2	ps
209426_s_at	2	ps
203953_s_at	2	ps
209425_at	2	ps
219580_s_at	2	ps
211778_s_at	2	ps
219756_s_at	2	ps
211184_s_at	2	ps
215591_at	2	ps
220520_s_at	2	ps
229402_at	2	ps
60474_at	2	ps
223611_s_at	2	ps
227819_at	2	ps
241607_at	2	ps
223782_s_at	2	ps
227163_at	2	ps
204389_at	2	ps
210652_s_at	2	ps
224428_s_at	2	ps
216992_s_at	2	ps
225667_s_at	2	ps
221040_at	2	ps
204798_at	2	ps
205555_s_at	2	ps
229158_at	2	ps
220056_at	2	ps
213929_at	2	ps
214235_at	2	ps
228956_at	2	ps
205673_s_at	2	ps
202954_at	2	ps
222904_s_at	2	ps
203967_at	2	ps
209921_at	2	ps
240045_at	2	ps
203560_at	2	ps
213325_at	2	ps
205073_at	2	ps
211089_s_at	2	ps
206102_at	2	ps
228051_at	2	ps
1558508_a_at	2	ps
206043_s_at	2	ps
224156_x_at	2	ps
228729_at	2	ps
209424_s_at	2	ps
210808_s_at	2	ps
227867_at	2	ps
206242_at	2	ps
210052_s_at	2	ps
205174_s_at	2	ps
229358_at	2	ps
208650_s_at	2	ps
242871_at	2	ps
228150_at	2	ps
226606_s_at	2	ps
235350_at	2	ps
230626_at	2	ps
64408_s_at	2	ps
227626_at	2	ps
204579_at	2	ps
205194_at	2	ps
208079_s_at	2	ps
202831_at	2	ps
212686_at	2	ps
221648_s_at	2	ps
226803_at	2	ps
229954_at	2	ps
216623_x_at	2	ps
219115_s_at	2	ps
202925_s_at	2	ps
215425_at	2	ps
206628_at	2	ps
205137_x_at	2	ps
206387_at	2	ps
1438_at	2	ps
219255_x_at	2	ps
242683_at	2	ps
219274_at	2	ps
204092_s_at	2	ps
231667_at	2	ps
231832_at	2	ps
225046_at	2	ps
236548_at	2	ps
220920_at	2	ps
225846_at	2	ps
1555173_at	2	ps
231070_at	2	ps
231311_at	2	ps
223233_s_at	2	ps
205076_s_at	2	ps
220638_s_at	2	ps
214774_x_at	2	ps
228596_at	2	ps
230051_at	2	ps
218532_s_at	2	ps
1559590_at	2	ps
221879_at	2	ps
1565162_s_at	2	ps
218692_at	2	ps
215108_x_at	2	ps
236122_at	2	ps
230650_at	2	ps
205190_at	2	ps
218510_x_at	2	ps
227803_at	2	ps
1553986_at	2	ps
219749_at	2	ps
204624_at	2	ps
213116_at	2	ps
226213_at	2	ps
227055_at	2	ps
223381_at	2	ps
240574_at	2	ps
218186_at	2	ps
209212_s_at	2	ps
232271_at	2	ps
232136_s_at	2	ps
239319_at	2	ps
227921_at	2	ps
223423_at	2	ps
220161_s_at	2	ps
226423_at	2	ps
1554768_a_at	2	ps
232202_at	2	ps
204875_s_at	2	ps
223427_s_at	2	ps
210306_at	2	ps
244084_at	2	ps
222930_s_at	2	ps
58916_at	2	ps
1560425_s_at	2	ps
220441_at	2	ps
225655_at	2	ps
204641_at	2	ps
207607_at	2	ps
226863_at	2	ps
213599_at	2	ps
235144_at	2	ps
224839_s_at	2	ps
204822_at	2	ps
217127_at	2	ps
226185_at	2	ps
220354_at	2	ps
221173_at	2	ps
214898_x_at	2	ps
212022_s_at	2	ps
1555993_at	2	ps
219990_at	2	ps
231736_x_at	2	ps
226912_at	2	ps
219450_at	2	ps
205698_s_at	2	ps
204709_s_at	2	ps
219494_at	2	ps
203397_s_at	2	ps
239155_at	2	ps
238501_at	2	ps
204600_at	2	ps
1562921_at	2	ps
222891_s_at	2	ps
219735_s_at	2	ps
223895_s_at	2	ps
230914_at	2	ps
219215_s_at	2	ps
203961_at	2	ps
228977_at	2	ps
236340_at	2	ps
242053_at	2	ps
228868_x_at	2	ps
203418_at	2	ps
213280_at	2	ps
233058_at	2	ps
223385_at	2	ps
224361_s_at	2	ps
240728_at	2	ps
219121_s_at	2	ps
219497_s_at	2	ps
209108_at	2	ps
203214_x_at	2	ps
219010_at	2	ps
205047_s_at	2	ps
202454_s_at	2	ps
215702_s_at	2	ps
1555383_a_at	2	ps
232370_at	2	ps
211715_s_at	2	ps
218009_s_at	2	ps
242637_at	2	ps
220892_s_at	2	ps
231399_at	2	ps
230002_at	2	ps
223044_at	2	ps
225354_s_at	2	ps
225792_at	2	ps
224918_x_at	2	ps
230655_at	2	ps
222746_s_at	2	ps
219498_s_at	2	ps
202936_s_at	2	ps
203362_s_at	2	ps
203962_s_at	2	ps
236641_at	2	ps
1555905_a_at	2	ps
210608_s_at	2	ps
225062_at	2	ps
1558750_a_at	2	ps
210559_s_at	2	ps
229715_at	2	ps
203510_at	2	ps
201291_s_at	2	ps
239279_at	2	ps
239539_at	2	ps
218644_at	2	ps
210347_s_at	2	ps
208651_x_at	2	ps
202095_s_at	2	ps
206539_s_at	2	ps
1568600_at	2	ps
204962_s_at	2	ps
219555_s_at	2	ps
225887_at	2	ps
226992_at	2	ps
232656_at	2	ps
219978_s_at	2	ps
219545_at	2	ps
228565_at	2	ps
206430_at	2	ps
201563_at	2	ps
203213_at	2	ps
203954_x_at	2	ps
214373_at	2	ps
201890_at	2	ps
242773_at	2	ps
236496_at	2	ps
216521_s_at	2	ps
221909_at	2	ps
214710_s_at	2	ps
229538_s_at	2	ps
207717_s_at	2	ps
219127_at	2	ps
236769_at	2	ps
209642_at	2	ps
226594_at	2	ps
1554945_x_at	2	ps
229644_at	2	ps
37117_at	2	ps
209211_at	2	ps
212282_at	2	ps
235924_at	2	ps
219306_at	2	ps
1556054_at	2	ps
209891_at	2	ps
227425_at	2	ps
229139_at	2	ps
222680_s_at	2	ps
212281_s_at	2	ps
222592_s_at	2	ps
204301_at	2	ps
227647_at	2	ps
211165_x_at	2	ps
243441_at	2	ps
225777_at	2	ps
219918_s_at	2	ps
201292_at	2	ps
214833_at	2	ps
209109_s_at	2	ps
204128_s_at	2	ps
218792_s_at	2	ps
210103_s_at	2	ps
214798_at	2	ps
241801_at	2	ps
222958_s_at	2	ps
1554576_a_at	2	ps
214106_s_at	2	ps
232336_at	2	ps
227372_s_at	2	ps
229616_s_at	2	ps
228069_at	2	ps
211603_s_at	2	ps
1552619_a_at	2	ps
208358_s_at	2	ps
220085_at	2	ps
222608_s_at	2	ps
207828_s_at	2	ps
203997_at	2	ps
227177_at	2	ps
218322_s_at	2	ps
226132_s_at	2	ps
225299_at	2	ps
242888_at	2	ps
232278_s_at	2	ps
209992_at	2	ps
202580_x_at	2	ps
204702_s_at	2	ps
203755_at	2	ps
221521_s_at	2	ps
203917_at	2	ps
218542_at	2	ps
205240_at	2	ps
266_s_at	2	ps
229634_at	2	ps
218261_at	2	ps
213308_at	2	ps
224176_s_at	2	ps
217901_at	2	ps
235609_at	2	ps
209589_s_at	2	ps
208510_s_at	2	ps
229551_x_at	2	ps
214058_at	2	ps
225822_at	2	ps
202705_at	2	ps
40020_at	2	ps
229097_at	2	ps
222906_at	2	ps
218663_at	2	ps
1559410_at	2	ps
226980_at	2	ps
201562_s_at	2	ps
229292_at	2	ps
212021_s_at	2	ps
218585_s_at	2	ps
218355_at	2	ps
219976_at	2	ps
226444_at	2	ps
235165_at	2	ps
239725_at	2	ps
236697_at	2	ps
206085_s_at	2	ps
203722_at	2	ps
222922_at	2	ps
1552281_at	2	ps
226611_s_at	2	ps
1555310_a_at	2	ps
226403_at	2	ps
205709_s_at	2	ps
1554101_a_at	2	ps
229889_at	2	ps
216379_x_at	2	ps
237933_at	2	ps
244665_at	2	ps
1557270_at	2	ps
227928_at	2	ps
227794_at	2	ps
236219_at	2	ps
217014_s_at	2	ps
227944_at	2	ps
205309_at	2	ps
208165_s_at	2	ps
226273_at	2	ps
219787_s_at	2	ps
220442_at	2	ps
242947_at	2	ps
219620_x_at	2	ps
223103_at	2	ps
229490_s_at	2	ps
225841_at	2	ps
232001_at	2	ps
210334_x_at	2	ps
230789_at	2	ps
235141_at	2	ps
229245_at	2	ps
226360_at	2	ps
203022_at	2	ps
226649_at	2	ps
202890_at	2	ps
204695_at	2	ps
202431_s_at	2	ps
225601_at	2	ps
223700_at	2	ps
231856_at	2	ps
232040_at	2	ps
203968_s_at	2	ps
242652_at	2	ps
226374_at	2	ps
242222_at	2	ps
1566764_at	2	ps
209773_s_at	2	ps
226733_at	2	ps
228090_at	2	ps
238124_at	2	ps
215177_s_at	2	ps
202870_s_at	2	ps
226490_at	2	ps
226420_at	2	ps
205980_s_at	2	ps
223575_at	2	ps
205034_at	2	ps
238983_at	2	ps
204411_at	2	ps
220295_x_at	2	ps
226805_at	2	ps
204401_at	2	ps
226610_at	2	ps
219395_at	2	ps
230625_s_at	2	ps
1558251_a_at	2	ps
221436_s_at	2	ps
1555175_a_at	2	ps
213552_at	2	ps
204087_s_at	2	ps
204127_at	2	ps
227524_at	2	ps
240180_at	2	ps
238513_at	2	ps
238756_at	2	ps
223307_at	2	ps
225726_s_at	2	ps
228273_at	2	ps
229105_at	2	ps
222037_at	2	ps
226599_at	2	ps
221591_s_at	2	ps
226167_at	2	ps
201691_s_at	2	ps
225203_at	2	ps
219388_at	2	ps
235363_at	2	ps
218420_s_at	2	ps
212183_at	2	ps
1558887_at	2	ps
218865_at	2	ps
235083_at	2	ps
209679_s_at	2	ps
205394_at	2	ps
202503_s_at	2	ps
229720_at	2	ps
229876_at	2	ps
1556034_s_at	2	ps
218662_s_at	2	ps
238853_at	2	ps
225716_at	2	ps
233486_at	2	ps
204973_at	2	ps
239761_at	2	ps
209873_s_at	2	ps
1559078_at	2	ps
1568597_at	2	ps
236953_s_at	2	ps
1552930_at	2	ps
209771_x_at	2	ps
222848_at	2	ps
210058_at	2	ps
214727_at	2	ps
228400_at	2	ps
201242_s_at	2	ps
231772_x_at	2	ps
220686_s_at	2	ps
219695_at	2	ps
230480_at	2	ps
213889_at	2	ps
236263_at	2	ps
230165_at	2	ps
243681_at	2	ps
1552880_at	2	ps
1555758_a_at	2	ps
228560_at	2	ps
218039_at	2	ps
203673_at	2	ps
202924_s_at	2	ps
204603_at	2	ps
242586_at	2	ps
206364_at	2	ps
65517_at	2	ps
218755_at	2	ps
224753_at	2	ps
204039_at	2	ps
204146_at	2	ps
202740_at	2	ps
205339_at	2	ps
244297_at	2	ps
225009_at	2	ps
205393_s_at	2	ps
214347_s_at	2	ps
228323_at	2	ps
NEXN	1.1	symbol
CCDC69	1.1	symbol
ITIH5	1.1	symbol
MSRB3	1.1	symbol
PTGS2	1.1	symbol
TAGLN	1.1	symbol
RGS5	1.1	symbol
ADAMTS9-AS2	1.1	symbol
LRRN4CL	1.1	symbol
LOC100127983	1.1	symbol
MEIS1	1.1	symbol
PELO	1.1	symbol
CSRP1	1.1	symbol
SPARCL1	1.1	symbol
PALLD	1.1	symbol
ACTA2	1.1	symbol
MYL9	1.1	symbol
STOM	1.1	symbol
GPX3	1.1	symbol
ITGA5	1.1	symbol
MYH11	1.1	symbol
IGFBP4	1.1	symbol
FHL1	1.1	symbol
CALD1	1.1	symbol
NNMT	1.1	symbol
SERPINA3	1.1	symbol
RGS2	1.1	symbol
SVIL	1.1	symbol
FOSB	1.1	symbol
OXCT1	1.1	symbol
LPP	1.1	symbol
C7	1.1	symbol
MAP1A	1.1	symbol
RCAN2	1.1	symbol
KLF9	1.1	symbol
LPL	1.1	symbol
FEZ1	1.1	symbol
FGFR2	1.1	symbol
TMOD1	1.1	symbol
PDE4B	1.1	symbol
ITPR1	1.1	symbol
SSBP2	1.1	symbol
GUCY1B3	1.1	symbol
DMD	1.1	symbol
HPGD	1.1	symbol
FRY	1.1	symbol
GNG11	1.1	symbol
REEP1	1.1	symbol
FGF2	1.1	symbol
SNCA	1.1	symbol
GAP43	1.1	symbol
GEM	1.1	symbol
CLDN5	1.1	symbol
PDE4D	1.1	symbol
TOX	1.1	symbol
COX7A1	1.1	symbol
CHL1	1.1	symbol
SGCE	1.1	symbol
ABCA8	1.1	symbol
NAP1L3	1.1	symbol
GPRASP1	1.1	symbol
UGCG	1.1	symbol
AOC3	1.1	symbol
RAMP1	1.1	symbol
PLN	1.1	symbol
MPDZ	1.1	symbol
AOX1	1.1	symbol
PTGS1	1.1	symbol
ACTC1	1.1	symbol
UST	1.1	symbol
DDR2	1.1	symbol
SPEG	1.1	symbol
ZBTB20	1.1	symbol
SCRG1	1.1	symbol
OLFM1	1.1	symbol
MMRN1	1.1	symbol
CTSG	1.1	symbol
TPSAB1	1.1	symbol
HSD17B6	1.1	symbol
F8	1.1	symbol
NRXN3	1.1	symbol
ROR1	1.1	symbol
PART1	1.1	symbol
BDKRB2	1.1	symbol
KCNN3	1.1	symbol
SETBP1	1.1	symbol
FOXF1	1.1	symbol
KCNK3	1.1	symbol
EPHA3	1.1	symbol
TPM1	1.1	symbol
RYR3	1.1	symbol
P2RY14	1.1	symbol
CDH19	1.1	symbol
LPHN2	1.1	symbol
SLC16A7	1.1	symbol
TPSB2	1.1	symbol
MEIS2	1.1	symbol
DARC	1.1	symbol
RCAN1	1.1	symbol
PDE1A	1.1	symbol
C1S	1.1	symbol
PPAP2A	1.1	symbol
GPM6B	1.1	symbol
TUBB6	1.1	symbol
MEF2C	1.1	symbol
FERMT2	1.1	symbol
PEG3	1.1	symbol
CRYAB	1.1	symbol
SPON1	1.1	symbol
SYNE1	1.1	symbol
GPM6A	1.1	symbol
RBPMS	1.1	symbol
IGF1	1.1	symbol
ADH1B	1.1	symbol
PDLIM3	1.1	symbol
TMEM47	1.1	symbol
CXCL12	1.1	symbol
TRIM9	1.1	symbol
KCNMB1	1.1	symbol
HGF	1.1	symbol
PLP1	1.1	symbol
ZEB1	1.1	symbol
MLLT11	1.1	symbol
TCEAL2	1.1	symbol
HSPA2	1.1	symbol
LMOD1	1.1	symbol
PDLIM4	1.1	symbol
NCALD	1.1	symbol
C1R	1.1	symbol
ATP2B4	1.1	symbol
PBX1	1.1	symbol
KCTD12	1.1	symbol
TCF4	1.1	symbol
ZCCHC24	1.1	symbol
DIP2C	1.1	symbol
SPG20	1.1	symbol
CAP2	1.1	symbol
MFAP4	1.1	symbol
DAAM2	1.1	symbol
PRUNE2	1.1	symbol
JAM3	1.1	symbol
DNAJB5	1.1	symbol
NCAM1	1.1	symbol
SAMD4A	1.1	symbol
ANGPTL2	1.1	symbol
CEBPD	1.1	symbol
TTC28	1.1	symbol
TSPYL5	1.1	symbol
STON1	1.1	symbol
TUSC3	1.1	symbol
NFASC	1.1	symbol
CAND2	1.1	symbol
SEPT6	1.1	symbol
PARVA	1.1	symbol
CACNB2	1.1	symbol
CFH	1.1	symbol
KCND3	1.1	symbol
GNAL	1.1	symbol
C1orf95	1.1	symbol
PTGER3	1.1	symbol
ADAMTSL3	1.1	symbol
TUBB2B	1.1	symbol
CSPG4	1.1	symbol
NOV	1.1	symbol
DIXDC1	1.1	symbol
THSD7A	1.1	symbol
PLA2G5	1.1	symbol
AKR1C1	1.1	symbol
CCL2	1.1	symbol
A2M	1.1	symbol
SORBS1	1.1	symbol
PLEKHO1	1.1	symbol
BEX1	1.1	symbol
KANK2	1.1	symbol
TRPS1	1.1	symbol
C8orf4	1.1	symbol
NRN1	1.1	symbol
ARMCX1	1.1	symbol
SDPR	1.1	symbol
PALMD	1.1	symbol
TNS1	1.1	symbol
SOBP	1.1	symbol
PELI2	1.1	symbol
JAM2	1.1	symbol
TMEM100	1.1	symbol
EMCN	1.1	symbol
WFDC1	1.1	symbol
POPDC2	1.1	symbol
BEND5	1.1	symbol
TMEM35	1.1	symbol
MYOT	1.1	symbol
ZFPM2	1.1	symbol
NBLA00301	1.1	symbol
LINC00312	1.1	symbol
ADAMTS9	1.1	symbol
PDZRN4	1.1	symbol
ADAMTS8	1.1	symbol
RAB23	1.1	symbol
TCF7L1	1.1	symbol
COLEC12	1.1	symbol
NBEA	1.1	symbol
SYNC	1.1	symbol
CRISPLD2	1.1	symbol
NLGN4X	1.1	symbol
GUCY1A3	1.1	symbol
ADAMTS1	1.1	symbol
SLMAP	1.1	symbol
ABI3BP	1.1	symbol
CHRDL2	1.1	symbol
ANGPTL1	1.1	symbol
CFL2	1.1	symbol
GNG2	1.1	symbol
FBXO32	1.1	symbol
AMOTL1	1.1	symbol
LIFR	1.1	symbol
JAZF1	1.1	symbol
SYNPO2	1.1	symbol
EIF4E3	1.1	symbol
BOC	1.1	symbol
LONRF2	1.1	symbol
MRVI1	1.1	symbol
MITF	1.1	symbol
TMTC1	1.1	symbol
ZMAT1	1.1	symbol
PAPLN	1.1	symbol
PTPRS	1.1	symbol
C20orf194	1.1	symbol
FGFR1	1.1	symbol
CNRIP1	1.1	symbol
ATP8B2	1.1	symbol
PDE5A	1.1	symbol
MIR143HG	1.1	symbol
ARHGEF26	1.1	symbol
TSPAN2	1.1	symbol
FAM126A	1.1	symbol
TSPAN18	1.1	symbol
CDON	1.1	symbol
CACNA2D1	1.1	symbol
RNF150	1.1	symbol
LRCH2	1.1	symbol
TCEAL7	1.1	symbol
ARHGEF37	1.1	symbol
MRGPRF	1.1	symbol
ECSCR	1.1	symbol
NAP1L5	1.1	symbol
RSPO3	1.1	symbol
SORCS1	1.1	symbol
DACT3	1.1	symbol
KIAA0146	1.1	symbol
PRKG1	1.1	symbol
KCNMA1	1.1	symbol
SCN7A	1.1	symbol
NRXN1	1.1	symbol
PCDH7	1.1	symbol
CPED1	1.1	symbol
BVES	1.1	symbol
MAMDC2	1.1	symbol
WLS	1.1	symbol
MYOCD	1.1	symbol
CCBE1	1.1	symbol
DCLK1	1.1	symbol
SCARA5	1.1	symbol
FOXP1	1.1	symbol
BNC2	1.1	symbol
FAM124A	1.1	symbol
PRIMA1	1.1	symbol
PDE7B	1.1	symbol
FRMD3	1.1	symbol
ANKRD35	1.1	symbol
DNM3OS	1.1	symbol
MBNL1-AS1	1.1	symbol
RBM24	1.1	symbol
THBS1	1.1	symbol
FOXP2	1.1	symbol
RHOJ	1.1	symbol
SLC8A1	1.1	symbol
GPAT2	1.1	symbol
RBMS3	1.1	symbol
CACNA1C	1.1	symbol
FENDRR	1.1	symbol
C3orf70	1.1	symbol
LOC100128252	1.1	symbol
RERG	1.1	symbol
KIAA1644	1.1	symbol
ZNF114	1.2	symbol
MIR31HG	1.2	symbol
RHOF	1.2	symbol
TYMS	1.2	symbol
FUT8	1.2	symbol
AP1S3	1.2	symbol
XRN1	1.2	symbol
FRMD5	1.2	symbol
ANXA1	1.2	symbol
PFKP	1.2	symbol
PKM	1.2	symbol
ENO2	1.2	symbol
ITGA3	1.2	symbol
BST2	1.2	symbol
MYOF	1.2	symbol
MX1	1.2	symbol
WWTR1	1.2	symbol
ARL4C	1.2	symbol
IFI27	1.2	symbol
FOXM1	1.2	symbol
ICAM1	1.2	symbol
SLC16A3	1.2	symbol
PYGL	1.2	symbol
CAV1	1.2	symbol
CHST15	1.2	symbol
IFIT1	1.2	symbol
KRR1	1.2	symbol
CAV2	1.2	symbol
EPHA2	1.2	symbol
ADIRF	1.2	symbol
IFI6	1.2	symbol
FOSL1	1.2	symbol
PTPRZ1	1.2	symbol
ITGB3	1.2	symbol
TFAP2A	1.2	symbol
IFIT3	1.2	symbol
FAS	1.2	symbol
RRAD	1.2	symbol
TYMP	1.2	symbol
SRPX	1.2	symbol
OAS2	1.2	symbol
LIF	1.2	symbol
ISG15	1.2	symbol
HSPA4L	1.2	symbol
LAMP3	1.2	symbol
HDAC9	1.2	symbol
OASL	1.2	symbol
ABLIM3	1.2	symbol
F12	1.2	symbol
HMGA1	1.2	symbol
MAPK12	1.2	symbol
XAF1	1.2	symbol
MICB	1.2	symbol
LAG3	1.2	symbol
AIM2	1.2	symbol
POLR3G	1.2	symbol
SLK	1.2	symbol
CD209	1.2	symbol
CEP170	1.2	symbol
FLNB	1.2	symbol
EZR	1.2	symbol
CDC42	1.2	symbol
SFN	1.2	symbol
OSBPL1A	1.2	symbol
SLC7A11	1.2	symbol
IFNG	1.2	symbol
AKAP12	1.2	symbol
BIRC3	1.2	symbol
PEG10	1.2	symbol
AHNAK2	1.2	symbol
PRKCDBP	1.2	symbol
GPR126	1.2	symbol
SACS	1.2	symbol
SECTM1	1.2	symbol
RSAD2	1.2	symbol
CCL8	1.2	symbol
IFI44	1.2	symbol
OAS3	1.2	symbol
CDCP1	1.2	symbol
DDX58	1.2	symbol
USP18	1.2	symbol
HPSE	1.2	symbol
SIGLEC1	1.2	symbol
OGFRL1	1.2	symbol
BBS7	1.2	symbol
SAMD9	1.2	symbol
AHNAK	1.2	symbol
ZC3HAV1	1.2	symbol
CCDC68	1.2	symbol
KIF18A	1.2	symbol
HIST3H2A	1.2	symbol
ERO1L	1.2	symbol
TMOD3	1.2	symbol
PARP9	1.2	symbol
ANKRD32	1.2	symbol
ARNTL2	1.2	symbol
C19orf33	1.2	symbol
CDC23	1.2	symbol
TRIM7	1.2	symbol
DHRS9	1.2	symbol
LRRC8A	1.2	symbol
MIR100HG	1.2	symbol
PHLDB2	1.2	symbol
FRAS1	1.2	symbol
KCTD1	1.2	symbol
DNER	1.2	symbol
CLIP4	1.2	symbol
SAMD9L	1.2	symbol
CMPK2	1.2	symbol
IFIT2	1.2	symbol
SOX8	1.2	symbol
C15orf52	1.2	symbol
CD274	1.2	symbol
NT5E	1.2	symbol
S100A16	1.2	symbol
E2F7	1.2	symbol
CLMP	1.2	symbol
C11orf82	1.2	symbol
PFKFB4	1.2	symbol
TOX2	1.2	symbol
NAGS	1.2	symbol
GLIS3	1.2	symbol
SSFA2	1.2	symbol
FBXO6	1.2	symbol
STRIP2	1.2	symbol
FAXC	1.2	symbol
KLHL5	1.2	symbol
DENR	1.2	symbol
RNF125	1.2	symbol
FLJ32255	1.2	symbol
B4GALT6	1.2	symbol
SFR1	1.2	symbol
UBASH3B	1.2	symbol
ULBP2	1.2	symbol
CD109	1.2	symbol
TNFRSF10A	1.2	symbol
ASPH	1.2	symbol
GAS2L1	1.2	symbol
ISG20	1.2	symbol
SLC39A5	1.3	symbol
CEL	1.3	symbol
CENPL	1.3	symbol
HILPDA	1.3	symbol
VIL1	1.3	symbol
SPIN3	1.3	symbol
HUNK	1.3	symbol
CACNA1D	1.3	symbol
MLLT3	1.3	symbol
SOX4	1.3	symbol
JUN	1.3	symbol
SEC23B	1.3	symbol
LBR	1.3	symbol
RRM2	1.3	symbol
CKS1B	1.3	symbol
FARP1	1.3	symbol
ST6GAL1	1.3	symbol
MEST	1.3	symbol
CTSH	1.3	symbol
PLAGL2	1.3	symbol
PAFAH1B3	1.3	symbol
TMPO	1.3	symbol
ABP1	1.3	symbol
GGH	1.3	symbol
PLCB4	1.3	symbol
CLDN3	1.3	symbol
CEBPA	1.3	symbol
WASF3	1.3	symbol
QPRT	1.3	symbol
SLC5A6	1.3	symbol
RAD51AP1	1.3	symbol
LGALS4	1.3	symbol
AMT	1.3	symbol
FGFR3	1.3	symbol
SLC43A1	1.3	symbol
TLE2	1.3	symbol
PROSAPIP1	1.3	symbol
HMGCS2	1.3	symbol
ATP7B	1.3	symbol
NEK2	1.3	symbol
MTAP	1.3	symbol
GJB1	1.3	symbol
MTMR11	1.3	symbol
EFNA4	1.3	symbol
USH1C	1.3	symbol
GPSM2	1.3	symbol
DDC	1.3	symbol
SEMA5A	1.3	symbol
DACH1	1.3	symbol
DIAPH2	1.3	symbol
FMO5	1.3	symbol
SLC3A1	1.3	symbol
GAS2	1.3	symbol
ARID3A	1.3	symbol
FABP1	1.3	symbol
ARSE	1.3	symbol
DPEP1	1.3	symbol
SLC26A3	1.3	symbol
GUCY2C	1.3	symbol
CDX2	1.3	symbol
CDX1	1.3	symbol
GPR143	1.3	symbol
CYP2B6	1.3	symbol
NR1I2	1.3	symbol
PROX1	1.3	symbol
CELP	1.3	symbol
LY6G6D	1.3	symbol
PITX2	1.3	symbol
ASCL2	1.3	symbol
LAPTM4B	1.3	symbol
TSPAN6	1.3	symbol
SQLE	1.3	symbol
PLEKHB1	1.3	symbol
SLC1A4	1.3	symbol
PTCH1	1.3	symbol
CDH17	1.3	symbol
ABCB1	1.3	symbol
FOXA2	1.3	symbol
BCL11A	1.3	symbol
GYG2	1.3	symbol
NEK3	1.3	symbol
TMPRSS2	1.3	symbol
ATP9A	1.3	symbol
GPR56	1.3	symbol
SORL1	1.3	symbol
DTX4	1.3	symbol
CEP68	1.3	symbol
PPM1H	1.3	symbol
FAM171A1	1.3	symbol
PPFIBP2	1.3	symbol
MCF2L	1.3	symbol
CDHR1	1.3	symbol
SATB2	1.3	symbol
GLCE	1.3	symbol
LGR5	1.3	symbol
ABCC6	1.3	symbol
MYRIP	1.3	symbol
SELENBP1	1.3	symbol
MNX1	1.3	symbol
ZNF468	1.3	symbol
TOX3	1.3	symbol
TMEM63A	1.3	symbol
BTG3	1.3	symbol
CFTR	1.3	symbol
BRCC3	1.3	symbol
XPNPEP2	1.3	symbol
FAM13A	1.3	symbol
CXCL14	1.3	symbol
TMEM176A	1.3	symbol
STEAP3	1.3	symbol
PLBD1	1.3	symbol
VAV3	1.3	symbol
KRT23	1.3	symbol
PUS7	1.3	symbol
SEMA4G	1.3	symbol
KIF15	1.3	symbol
EPS8L3	1.3	symbol
KIAA0226L	1.3	symbol
KCNK5	1.3	symbol
FAM105A	1.3	symbol
ACE2	1.3	symbol
IL22RA1	1.3	symbol
PPP1R14D	1.3	symbol
EPB41L4B	1.3	symbol
ENGASE	1.3	symbol
SGK2	1.3	symbol
TMEM176B	1.3	symbol
C1orf112	1.3	symbol
A1CF	1.3	symbol
RACGAP1	1.3	symbol
SH3BP4	1.3	symbol
ZDHHC9	1.3	symbol
AXIN2	1.3	symbol
NETO2	1.3	symbol
FLVCR1	1.3	symbol
KCNE3	1.3	symbol
ENPP3	1.3	symbol
